insert into PokemonBase (national_number, name, primary_type, secondary_type, percent_male, growth_rate, evolves_at, evolves_into, hp_base, attack_base, defense_base, spatt_base, spdef_base, speed_base) values (1, 'bulbasaur', 'grass', 'poison', 87.5, 10, null, null, 45, 49, 49, 65, 65, 45);
insert into PokemonBase (national_number, name, primary_type, secondary_type, percent_male, growth_rate, evolves_at, evolves_into, hp_base, attack_base, defense_base, spatt_base, spdef_base, speed_base) values (472, 'gliscor', 'ground', 'flying', '50', 10, null, null, 75, 95, 125, 45, 75, 95);
insert into PokemonBase (national_number, name, primary_type, secondary_type, percent_male, growth_rate, evolves_at, evolves_into, hp_base, attack_base, defense_base, spatt_base, spdef_base, speed_base) values (473, 'mamoswine', 'ice', 'ground', '50', 0, null, null, 110, 130, 80, 70, 60, 80);
insert into PokemonBase (national_number, name, primary_type, secondary_type, percent_male, growth_rate, evolves_at, evolves_into, hp_base, attack_base, defense_base, spatt_base, spdef_base, speed_base) values (475, 'gallade', 'psychic', 'fighting', '100', 0, null, null, 68, 125, 65, 65, 115, 80);
insert into PokemonBase (national_number, name, primary_type, secondary_type, percent_male, growth_rate, evolves_at, evolves_into, hp_base, attack_base, defense_base, spatt_base, spdef_base, speed_base) values (476, 'probopass', 'rock', 'steel', '50', 20, null, null, 60, 55, 145, 75, 150, 40);
insert into PokemonBase (national_number, name, primary_type, secondary_type, percent_male, growth_rate, evolves_at, evolves_into, hp_base, attack_base, defense_base, spatt_base, spdef_base, speed_base) values (477, 'dusknoir', 'ghost', null, '50', 30, null, null, 45, 100, 135, 65, 135, 45);
insert into PokemonBase (national_number, name, primary_type, secondary_type, percent_male, growth_rate, evolves_at, evolves_into, hp_base, attack_base, defense_base, spatt_base, spdef_base, speed_base) values (478, 'froslass', 'ice', 'ghost', '0', 20, null, null, 70, 80, 70, 80, 70, 110);
insert into PokemonBase (national_number, name, primary_type, secondary_type, percent_male, growth_rate, evolves_at, evolves_into, hp_base, attack_base, defense_base, spatt_base, spdef_base, speed_base) values (485, 'heatran', 'fire', 'steel', '50', 0, null, null, 91, 90, 106, 130, 106, 77);
insert into PokemonBase (national_number, name, primary_type, secondary_type, percent_male, growth_rate, evolves_at, evolves_into, hp_base, attack_base, defense_base, spatt_base, spdef_base, speed_base) values (488, 'cresselia', 'psychic', null, '0', 0, null, null, 120, 70, 120, 75, 130, 85);
insert into PokemonBase (national_number, name, primary_type, secondary_type, percent_male, growth_rate, evolves_at, evolves_into, hp_base, attack_base, defense_base, spatt_base, spdef_base, speed_base) values (495, 'snivy', 'grass', null, 87.5, 10, null, null, 45, 45, 55, 45, 55, 63);
insert into PokemonBase (national_number, name, primary_type, secondary_type, percent_male, growth_rate, evolves_at, evolves_into, hp_base, attack_base, defense_base, spatt_base, spdef_base, speed_base) values (496, 'servine', 'grass', null, 87.5, 10, null, null, 60, 60, 75, 60, 75, 83);
insert into PokemonBase (national_number, name, primary_type, secondary_type, percent_male, growth_rate, evolves_at, evolves_into, hp_base, attack_base, defense_base, spatt_base, spdef_base, speed_base) values (497, 'serperior', 'grass', null, 87.5, 10, null, null, 75, 75, 95, 75, 95, 113);
insert into PokemonBase (national_number, name, primary_type, secondary_type, percent_male, growth_rate, evolves_at, evolves_into, hp_base, attack_base, defense_base, spatt_base, spdef_base, speed_base) values (498, 'tepig', 'fire', null, 87.5, 10, null, null, 65, 63, 45, 45, 45, 45);
insert into PokemonBase (national_number, name, primary_type, secondary_type, percent_male, growth_rate, evolves_at, evolves_into, hp_base, attack_base, defense_base, spatt_base, spdef_base, speed_base) values (499, 'pignite', 'fire', 'fighting', 87.5, 10, null, null, 90, 93, 55, 70, 55, 55);
insert into PokemonBase (national_number, name, primary_type, secondary_type, percent_male, growth_rate, evolves_at, evolves_into, hp_base, attack_base, defense_base, spatt_base, spdef_base, speed_base) values (500, 'emboar', 'fire', 'fighting', 87.5, 10, null, null, 110, 123, 65, 100, 65, 65);
insert into PokemonBase (national_number, name, primary_type, secondary_type, percent_male, growth_rate, evolves_at, evolves_into, hp_base, attack_base, defense_base, spatt_base, spdef_base, speed_base) values (501, 'oshawott', 'water', null, 87.5, 10, null, null, 55, 55, 45, 63, 45, 45);
insert into PokemonBase (national_number, name, primary_type, secondary_type, percent_male, growth_rate, evolves_at, evolves_into, hp_base, attack_base, defense_base, spatt_base, spdef_base, speed_base) values (502, 'dewott', 'water', null, 87.5, 10, null, null, 75, 75, 60, 83, 60, 60);
insert into PokemonBase (national_number, name, primary_type, secondary_type, percent_male, growth_rate, evolves_at, evolves_into, hp_base, attack_base, defense_base, spatt_base, spdef_base, speed_base) values (503, 'samurott', 'water', null, 87.5, 10, null, null, 95, 100, 85, 108, 70, 70);
insert into PokemonBase (national_number, name, primary_type, secondary_type, percent_male, growth_rate, evolves_at, evolves_into, hp_base, attack_base, defense_base, spatt_base, spdef_base, speed_base) values (504, 'patrat', 'normal', null, '50', 20, null, null, 45, 55, 39, 35, 39, 42);
insert into PokemonBase (national_number, name, primary_type, secondary_type, percent_male, growth_rate, evolves_at, evolves_into, hp_base, attack_base, defense_base, spatt_base, spdef_base, speed_base) values (505, 'watchog', 'normal', null, '50', 20, null, null, 60, 85, 69, 60, 69, 77);
insert into PokemonBase (national_number, name, primary_type, secondary_type, percent_male, growth_rate, evolves_at, evolves_into, hp_base, attack_base, defense_base, spatt_base, spdef_base, speed_base) values (506, 'lillipup', 'normal', null, '50', 10, null, null, 45, 60, 45, 25, 45, 55);
insert into PokemonBase (national_number, name, primary_type, secondary_type, percent_male, growth_rate, evolves_at, evolves_into, hp_base, attack_base, defense_base, spatt_base, spdef_base, speed_base) values (507, 'herdier', 'normal', null, '50', 10, null, null, 65, 80, 65, 35, 65, 60);
insert into PokemonBase (national_number, name, primary_type, secondary_type, percent_male, growth_rate, evolves_at, evolves_into, hp_base, attack_base, defense_base, spatt_base, spdef_base, speed_base) values (508, 'stoutland', 'normal', null, '50', 10, null, null, 85, 110, 90, 45, 90, 80);
insert into PokemonBase (national_number, name, primary_type, secondary_type, percent_male, growth_rate, evolves_at, evolves_into, hp_base, attack_base, defense_base, spatt_base, spdef_base, speed_base) values (509, 'purrloin', 'dark', null, '50', 20, null, null, 41, 50, 37, 50, 37, 66);
insert into PokemonBase (national_number, name, primary_type, secondary_type, percent_male, growth_rate, evolves_at, evolves_into, hp_base, attack_base, defense_base, spatt_base, spdef_base, speed_base) values (510, 'liepard', 'dark', null, '50', 20, null, null, 64, 88, 50, 88, 50, 106);
insert into PokemonBase (national_number, name, primary_type, secondary_type, percent_male, growth_rate, evolves_at, evolves_into, hp_base, attack_base, defense_base, spatt_base, spdef_base, speed_base) values (511, 'pansage', 'grass', null, 87.5, 20, null, null, 50, 53, 48, 53, 48, 64);
insert into PokemonBase (national_number, name, primary_type, secondary_type, percent_male, growth_rate, evolves_at, evolves_into, hp_base, attack_base, defense_base, spatt_base, spdef_base, speed_base) values (512, 'simisage', 'grass', null, 87.5, 20, null, null, 75, 98, 63, 98, 63, 101);
insert into PokemonBase (national_number, name, primary_type, secondary_type, percent_male, growth_rate, evolves_at, evolves_into, hp_base, attack_base, defense_base, spatt_base, spdef_base, speed_base) values (513, 'pansear', 'fire', null, 87.5, 20, null, null, 50, 53, 48, 53, 48, 64);
insert into PokemonBase (national_number, name, primary_type, secondary_type, percent_male, growth_rate, evolves_at, evolves_into, hp_base, attack_base, defense_base, spatt_base, spdef_base, speed_base) values (514, 'simisear', 'fire', null, 87.5, 20, null, null, 75, 98, 63, 98, 63, 101);
insert into PokemonBase (national_number, name, primary_type, secondary_type, percent_male, growth_rate, evolves_at, evolves_into, hp_base, attack_base, defense_base, spatt_base, spdef_base, speed_base) values (515, 'panpour', 'water', null, 87.5, 20, null, null, 50, 53, 48, 53, 48, 64);
insert into PokemonBase (national_number, name, primary_type, secondary_type, percent_male, growth_rate, evolves_at, evolves_into, hp_base, attack_base, defense_base, spatt_base, spdef_base, speed_base) values (516, 'simipour', 'water', null, 87.5, 20, null, null, 75, 98, 63, 98, 63, 101);
insert into PokemonBase (national_number, name, primary_type, secondary_type, percent_male, growth_rate, evolves_at, evolves_into, hp_base, attack_base, defense_base, spatt_base, spdef_base, speed_base) values (518, 'musharna', 'psychic', null, '50', 30, null, null, 116, 55, 85, 107, 95, 29);
insert into PokemonBase (national_number, name, primary_type, secondary_type, percent_male, growth_rate, evolves_at, evolves_into, hp_base, attack_base, defense_base, spatt_base, spdef_base, speed_base) values (519, 'pidove', 'normal', 'flying', '50', 10, null, null, 50, 55, 50, 36, 30, 43);
insert into PokemonBase (national_number, name, primary_type, secondary_type, percent_male, growth_rate, evolves_at, evolves_into, hp_base, attack_base, defense_base, spatt_base, spdef_base, speed_base) values (520, 'tranquill', 'normal', 'flying', '50', 10, null, null, 62, 77, 62, 50, 42, 65);
insert into PokemonBase (national_number, name, primary_type, secondary_type, percent_male, growth_rate, evolves_at, evolves_into, hp_base, attack_base, defense_base, spatt_base, spdef_base, speed_base) values (521, 'unfezant', 'normal', 'flying', '50', 10, null, null, 80, 115, 80, 65, 55, 93);
insert into PokemonBase (national_number, name, primary_type, secondary_type, percent_male, growth_rate, evolves_at, evolves_into, hp_base, attack_base, defense_base, spatt_base, spdef_base, speed_base) values (522, 'blitzle', 'electric', null, '50', 20, null, null, 45, 60, 32, 50, 32, 76);
insert into PokemonBase (national_number, name, primary_type, secondary_type, percent_male, growth_rate, evolves_at, evolves_into, hp_base, attack_base, defense_base, spatt_base, spdef_base, speed_base) values (523, 'zebstrika', 'electric', null, '50', 20, null, null, 75, 100, 63, 80, 63, 116);
insert into PokemonBase (national_number, name, primary_type, secondary_type, percent_male, growth_rate, evolves_at, evolves_into, hp_base, attack_base, defense_base, spatt_base, spdef_base, speed_base) values (524, 'roggenrola', 'rock', null, '50', 10, null, null, 55, 75, 85, 25, 25, 15);
insert into PokemonBase (national_number, name, primary_type, secondary_type, percent_male, growth_rate, evolves_at, evolves_into, hp_base, attack_base, defense_base, spatt_base, spdef_base, speed_base) values (525, 'boldore', 'rock', null, '50', 10, null, null, 70, 105, 105, 50, 40, 20);
insert into PokemonBase (national_number, name, primary_type, secondary_type, percent_male, growth_rate, evolves_at, evolves_into, hp_base, attack_base, defense_base, spatt_base, spdef_base, speed_base) values (526, 'gigalith', 'rock', null, '50', 10, null, null, 85, 135, 130, 60, 80, 25);
insert into PokemonBase (national_number, name, primary_type, secondary_type, percent_male, growth_rate, evolves_at, evolves_into, hp_base, attack_base, defense_base, spatt_base, spdef_base, speed_base) values (527, 'woobat', 'psychic', 'flying', '50', 20, null, null, 55, 45, 43, 55, 43, 72);
insert into PokemonBase (national_number, name, primary_type, secondary_type, percent_male, growth_rate, evolves_at, evolves_into, hp_base, attack_base, defense_base, spatt_base, spdef_base, speed_base) values (528, 'swoobat', 'psychic', 'flying', '50', 20, null, null, 67, 57, 55, 77, 55, 114);
insert into PokemonBase (national_number, name, primary_type, secondary_type, percent_male, growth_rate, evolves_at, evolves_into, hp_base, attack_base, defense_base, spatt_base, spdef_base, speed_base) values (529, 'drilbur', 'ground', null, '50', 20, null, null, 60, 85, 40, 30, 45, 68);
insert into PokemonBase (national_number, name, primary_type, secondary_type, percent_male, growth_rate, evolves_at, evolves_into, hp_base, attack_base, defense_base, spatt_base, spdef_base, speed_base) values (530, 'excadrill', 'ground', 'steel', '50', 20, null, null, 110, 135, 60, 50, 65, 88);
insert into PokemonBase (national_number, name, primary_type, secondary_type, percent_male, growth_rate, evolves_at, evolves_into, hp_base, attack_base, defense_base, spatt_base, spdef_base, speed_base) values (531, 'audino', 'normal', null, '50', 30, null, null, 103, 60, 86, 60, 86, 50);
insert into PokemonBase (national_number, name, primary_type, secondary_type, percent_male, growth_rate, evolves_at, evolves_into, hp_base, attack_base, defense_base, spatt_base, spdef_base, speed_base) values (532, 'timburr', 'fighting', null, '75', 10, null, null, 75, 80, 55, 25, 35, 35);
insert into PokemonBase (national_number, name, primary_type, secondary_type, percent_male, growth_rate, evolves_at, evolves_into, hp_base, attack_base, defense_base, spatt_base, spdef_base, speed_base) values (533, 'gurdurr', 'fighting', null, '75', 10, null, null, 85, 105, 85, 40, 50, 40);
insert into PokemonBase (national_number, name, primary_type, secondary_type, percent_male, growth_rate, evolves_at, evolves_into, hp_base, attack_base, defense_base, spatt_base, spdef_base, speed_base) values (534, 'conkeldurr', 'fighting', null, '75', 10, null, null, 105, 140, 95, 55, 65, 45);
insert into PokemonBase (national_number, name, primary_type, secondary_type, percent_male, growth_rate, evolves_at, evolves_into, hp_base, attack_base, defense_base, spatt_base, spdef_base, speed_base) values (535, 'tympole', 'water', null, '50', 10, null, null, 50, 50, 40, 50, 40, 64);
